text,count,percent,cumulative_count,cumulative_percent
balbhadra,7,0.011334013374135782,48090,77.86467188031281
bailiwick,7,0.011334013374135782,48097,77.87600589368695
away,7,0.011334013374135782,48104,77.88733990706109
autonomy,7,0.011334013374135782,48111,77.89867392043523
assembly,7,0.011334013374135782,48118,77.91000793380937
aru,7,0.011334013374135782,48125,77.92134194718349
architecture,7,0.011334013374135782,48132,77.93267596055763
anjou,7,0.011334013374135782,48139,77.94400997393177
ancestor,7,0.011334013374135782,48146,77.95534398730591
allowed,7,0.011334013374135782,48153,77.96667800068005
agriculture,7,0.011334013374135782,48160,77.97801201405417
affected,7,0.011334013374135782,48167,77.98934602742831
advanced,7,0.011334013374135782,48174,78.00068004080245
zamorin,6,0.009714868606402098,48180,78.01039490940886
yet,6,0.009714868606402098,48186,78.02010977801525
written,6,0.009714868606402098,48192,78.02982464662166
writing,6,0.009714868606402098,48198,78.03953951522806
weak,6,0.009714868606402098,48204,78.04925438383445
wazir,6,0.009714868606402098,48210,78.05896925244086
water,6,0.009714868606402098,48216,78.06868412104726
vienna,6,0.009714868606402098,48222,78.07839898965366
victor,6,0.009714868606402098,48228,78.08811385826007
use,6,0.009714868606402098,48234,78.09782872686647
urban,6,0.009714868606402098,48240,78.10754359547288
unification,6,0.009714868606402098,48246,78.11725846407927
umar,6,0.009714868606402098,48252,78.12697333268568
ultimately,6,0.009714868606402098,48258,78.13668820129209
turk,6,0.009714868606402098,48264,78.14640306989848
traor,6,0.009714868606402098,48270,78.15611793850488
toungoo,6,0.009714868606402098,48276,78.16583280711129
top,6,0.009714868606402098,48282,78.17554767571768
timor,6,0.009714868606402098,48288,78.18526254432409
territorial,6,0.009714868606402098,48294,78.19497741293048
tenure,6,0.009714868606402098,48300,78.2046922815369
technology,6,0.009714868606402098,48306,78.2144071501433
tagsatzung,6,0.009714868606402098,48312,78.2241220187497
tabunaway,6,0.009714868606402098,48318,78.2338368873561
sutawijaya,6,0.009714868606402098,48324,78.2435517559625
superior,6,0.009714868606402098,48330,78.25326662456891
sunni,6,0.009714868606402098,48336,78.2629814931753
sugar,6,0.009714868606402098,48342,78.2726963617817
suffered,6,0.009714868606402098,48348,78.2824112303881
submit,6,0.009714868606402098,48354,78.2921260989945
sthanam,6,0.009714868606402098,48360,78.30184096760091
stato,6,0.009714868606402098,48366,78.31155583620732
stamp,6,0.009714868606402098,48372,78.32127070481371
southeast,6,0.009714868606402098,48378,78.33098557342012
sources,6,0.009714868606402098,48384,78.34070044202652
single,6,0.009714868606402098,48390,78.35041531063293
silver,6,0.009714868606402098,48396,78.36013017923933
significant,6,0.009714868606402098,48402,78.36984504784573
sign,6,0.009714868606402098,48408,78.37955991645214
sided,6,0.009714868606402098,48414,78.38927478505853
shortlived,6,0.009714868606402098,48420,78.39898965366493
sep,6,0.009714868606402098,48426,78.40870452227134
scholar,6,0.009714868606402098,48432,78.41841939087773
salute,6,0.009714868606402098,48438,78.42813425948414
sa,6,0.009714868606402098,48444,78.43784912809055
rose,6,0.009714868606402098,48450,78.44756399669694
road,6,0.009714868606402098,48456,78.45727886530335
ritual,6,0.009714868606402098,48462,78.46699373390975
ricklefs,6,0.009714868606402098,48468,78.47670860251615
revolutionary,6,0.009714868606402098,48474,78.48642347112256
renowned,6,0.009714868606402098,48480,78.49613833972896
religion,6,0.009714868606402098,48486,78.50585320833535
regnum,6,0.009714868606402098,48492,78.51556807694176
regional,6,0.009714868606402098,48498,78.52528294554816
refers,6,0.009714868606402098,48504,78.53499781415456
reference,6,0.009714868606402098,48510,78.54471268276096
rebelled,6,0.009714868606402098,48516,78.55442755136737
reason,6,0.009714868606402098,48522,78.56414241997378
realm,6,0.009714868606402098,48528,78.57385728858017
reading,6,0.009714868606402098,48534,78.58357215718658
raided,6,0.009714868606402098,48540,78.59328702579297
quite,6,0.009714868606402098,48546,78.60300189439938
qudsia,6,0.009714868606402098,48552,78.61271676300578
qudarat,6,0.009714868606402098,48558,78.62243163161217
published,6,0.009714868606402098,48564,78.63214650021858
project,6,0.009714868606402098,48570,78.64186136882498
problem,6,0.009714868606402098,48576,78.65157623743139
private,6,0.009714868606402098,48582,78.6612911060378
priest,6,0.009714868606402098,48588,78.67100597464419
previously,6,0.009714868606402098,48594,78.6807208432506
pressure,6,0.009714868606402098,48600,78.69043571185699
president,6,0.009714868606402098,48606,78.7001505804634
presidency,6,0.009714868606402098,48612,78.70986544906981
polanadu,6,0.009714868606402098,48618,78.7195803176762
planted,6,0.009714868606402098,48624,78.72929518628261
plantation,6,0.009714868606402098,48630,78.73901005488901
persia,6,0.009714868606402098,48636,78.7487249234954
pepin,6,0.009714868606402098,48642,78.75843979210181
pegu,6,0.009714868606402098,48648,78.7681546607082
pedro,6,0.009714868606402098,48654,78.77786952931461
peasant,6,0.009714868606402098,48660,78.78758439792102
peaceful,6,0.009714868606402098,48666,78.79729926652742
pasuruan,6,0.009714868606402098,48672,78.80701413513383
pakubuwono,6,0.009714868606402098,48678,78.81672900374022
painting,6,0.009714868606402098,48684,78.82644387234663
paderap,6,0.009714868606402098,48690,78.83615874095304
outside,6,0.009714868606402098,48696,78.84587360955943
ordered,6,0.009714868606402098,48702,78.85558847816583
open,6,0.009714868606402098,48708,78.86530334677224
offered,6,0.009714868606402098,48714,78.87501821537863
occupy,6,0.009714868606402098,48720,78.88473308398504
nothing,6,0.009714868606402098,48726,78.89444795259143
notably,6,0.009714868606402098,48732,78.90416282119784
northeast,6,0.009714868606402098,48738,78.91387768980425
nominal,6,0.009714868606402098,48744,78.92359255841065
nevertheless,6,0.009714868606402098,48750,78.93330742701706
negotiation,6,0.009714868606402098,48756,78.94302229562345
national,6,0.009714868606402098,48762,78.95273716422986
nairs,6,0.009714868606402098,48768,78.96245203283627
nagod,6,0.009714868606402098,48774,78.97216690144265
mohammed,6,0.009714868606402098,48780,78.98188177004906
minor,6,0.009714868606402098,48786,78.99159663865547
merv,6,0.009714868606402098,48792,79.00131150726186
merged,6,0.009714868606402098,48798,79.01102637586827
mentioned,6,0.009714868606402098,48804,79.02074124447466
meneses,6,0.009714868606402098,48810,79.03045611308107
meeting,6,0.009714868606402098,48816,79.04017098168748
meanwhile,6,0.009714868606402098,48822,79.04988585029388
matter,6,0.009714868606402098,48828,79.05960071890028
mangalore,6,0.009714868606402098,48834,79.06931558750668
manavikrama,6,0.009714868606402098,48840,79.07903045611309
mamalu,6,0.009714868606402098,48846,79.08874532471948
male,6,0.009714868606402098,48852,79.09846019332588
making,6,0.009714868606402098,48858,79.10817506193229
lusatia,6,0.009714868606402098,48864,79.11788993053868
lordship,6,0.009714868606402098,48870,79.12760479914509
lived,6,0.009714868606402098,48876,79.1373196677515
literary,6,0.009714868606402098,48882,79.14703453635789
life,6,0.009714868606402098,48888,79.1567494049643
legacy,6,0.009714868606402098,48894,79.1664642735707
least,6,0.009714868606402098,48900,79.1761791421771
khichi,6,0.009714868606402098,48906,79.18589401078351
kesultanan,6,0.009714868606402098,48912,79.19560887938991
junta,6,0.009714868606402098,48918,79.2053237479963
junior,6,0.009714868606402098,48924,79.21503861660271
join,6,0.009714868606402098,48930,79.2247534852091
johan,6,0.009714868606402098,48936,79.23446835381552
jangrana,6,0.009714868606402098,48942,79.24418322242191
iyer,6,0.009714868606402098,48948,79.25389809102832
ismail,6,0.009714868606402098,48954,79.26361295963473
iron,6,0.009714868606402098,48960,79.27332782824112
iranian,6,0.009714868606402098,48966,79.28304269684753
intrigue,6,0.009714868606402098,48972,79.29275756545393
internal,6,0.009714868606402098,48978,79.30247243406033
institution,6,0.009714868606402098,48984,79.31218730266674
inderapura,6,0.009714868606402098,48990,79.32190217127312
increasingly,6,0.009714868606402098,48996,79.33161703987953
increasing,6,0.009714868606402098,49002,79.34133190848594
hostility,6,0.009714868606402098,49008,79.35104677709234
hohendorff,6,0.009714868606402098,49014,79.36076164569874
high,6,0.009714868606402098,49020,79.37047651430514
herve,6,0.009714868606402098,49026,79.38019138291155
here,6,0.009714868606402098,49032,79.38990625151796
greater,6,0.009714868606402098,49038,79.39962112012435
grand,6,0.009714868606402098,49044,79.40933598873076
graaf,6,0.009714868606402098,49050,79.41905085733715
governance,6,0.009714868606402098,49056,79.42876572594356
got,6,0.009714868606402098,49062,79.43848059454996
give,6,0.009714868606402098,49068,79.44819546315635
georgian,6,0.009714868606402098,49074,79.45791033176276
garden,6,0.009714868606402098,49080,79.46762520036916
gallen,6,0.009714868606402098,49086,79.47734006897556
g,6,0.009714868606402098,49092,79.48705493758197
frontier,6,0.009714868606402098,49098,79.49676980618837
francis,6,0.009714868606402098,49104,79.50648467479478
founder,6,0.009714868606402098,49110,79.51619954340117
fortress,6,0.009714868606402098,49116,79.52591441200758
flores,6,0.009714868606402098,49122,79.53562928061399
final,6,0.009714868606402098,49128,79.54534414922038
faro,6,0.009714868606402098,49134,79.55505901782678
failure,6,0.009714868606402098,49140,79.56477388643319
fact,6,0.009714868606402098,49146,79.57448875503958
extinction,6,0.009714868606402098,49152,79.58420362364599
estimated,6,0.009714868606402098,49158,79.59391849225239
eradis,6,0.009714868606402098,49164,79.6036333608588
entitled,6,0.009714868606402098,49170,79.6133482294652
entire,6,0.009714868606402098,49176,79.6230630980716
emilia,6,0.009714868606402098,49182,79.632777966678
either,6,0.009714868606402098,49188,79.6424928352844
effectively,6,0.009714868606402098,49194,79.65220770389081
effective,6,0.009714868606402098,49200,79.66192257249722
effect,6,0.009714868606402098,49206,79.6716374411036
driven,6,0.009714868606402098,49212,79.68135230971001
drama,6,0.009714868606402098,49218,79.69106717831642
dr,6,0.009714868606402098,49224,79.70078204692281
donation,6,0.009714868606402098,49230,79.71049691552922
distinguish,6,0.009714868606402098,49236,79.72021178413561
dissolution,6,0.009714868606402098,49242,79.72992665274202
destroyed,6,0.009714868606402098,49248,79.73964152134843
deposed,6,0.009714868606402098,49254,79.74935638995483
deeply,6,0.009714868606402098,49260,79.75907125856124
dated,6,0.009714868606402098,49266,79.76878612716763
cranganore,6,0.009714868606402098,49272,79.77850099577404
covered,6,0.009714868606402098,49278,79.78821586438043
course,6,0.009714868606402098,49284,79.79793073298683
contest,6,0.009714868606402098,49290,79.80764560159324
condition,6,0.009714868606402098,49296,79.81736047019965
composer,6,0.009714868606402098,49302,79.82707533880604
committee,6,0.009714868606402098,49308,79.83679020741245
child,6,0.009714868606402098,49314,79.84650507601884
chiefdoms,6,0.009714868606402098,49320,79.85621994462525
charge,6,0.009714868606402098,49326,79.86593481323166
certificate,6,0.009714868606402098,49332,79.87564968183806
ceremony,6,0.009714868606402098,49338,79.88536455044446
caste,6,0.009714868606402098,49344,79.89507941905086
carved,6,0.009714868606402098,49350,79.90479428765725
carnatic,6,0.009714868606402098,49356,79.91450915626366
cannanore,6,0.009714868606402098,49362,79.92422402487006
burgundy,6,0.009714868606402098,49368,79.93393889347647
beypore,6,0.009714868606402098,49374,79.94365376208286
belgium,6,0.009714868606402098,49380,79.95336863068927
banished,6,0.009714868606402098,49386,79.96308349929568
arm,6,0.009714868606402098,49392,79.97279836790207
apparently,6,0.009714868606402098,49398,79.98251323650848
annexation,6,0.009714868606402098,49404,79.99222810511488
anhaltzeitzhoym,6,0.009714868606402098,49410,80.00194297372128
anglomaratha,6,0.009714868606402098,49416,80.01165784232768
ambition,6,0.009714868606402098,49422,80.02137271093407
alaungpaya,6,0.009714868606402098,49428,80.03108757954048
aided,6,0.009714868606402098,49434,80.04080244814689
agreed,6,0.009714868606402098,49440,80.05051731675329
administered,6,0.009714868606402098,49446,80.0602321853597
adipati,6,0.009714868606402098,49452,80.06994705396609
zug,5,0.008095723838668415,49457,80.07804277780475
will,5,0.008095723838668415,49462,80.08613850164343
vol,5,0.008095723838668415,49467,80.0942342254821
vogtei,5,0.008095723838668415,49472,80.10232994932078
vila,5,0.008095723838668415,49477,80.11042567315944
vii,5,0.008095723838668415,49482,80.1185213969981
vaud,5,0.008095723838668415,49487,80.12661712083677
vasco,5,0.008095723838668415,49492,80.13471284467543
unique,5,0.008095723838668415,49497,80.14280856851411
unified,5,0.008095723838668415,49502,80.15090429235278
ul,5,0.008095723838668415,49507,80.15900001619146
turkic,5,0.008095723838668415,49512,80.16709574003012
tree,5,0.008095723838668415,49517,80.17519146386879
till,5,0.008095723838668415,49522,80.18328718770745
tieba,5,0.008095723838668415,49527,80.19138291154611
thousand,5,0.008095723838668415,49532,80.19947863538479
thirumanasseri,5,0.008095723838668415,49537,80.20757435922346
thirty,5,0.008095723838668415,49542,80.21567008306214
tengku,5,0.008095723838668415,49547,80.22376580690079
ten,5,0.008095723838668415,49552,80.23186153073947
temporal,5,0.008095723838668415,49557,80.23995725457813
tanur,5,0.008095723838668415,49562,80.2480529784168
taj,5,0.008095723838668415,49567,80.25614870225547
swaroopam,5,0.008095723838668415,49572,80.26424442609414
susuhunan,5,0.008095723838668415,49577,80.2723401499328
surabayan,5,0.008095723838668415,49582,80.28043587377147
supremacy,5,0.008095723838668415,49587,80.28853159761015
suppressed,5,0.008095723838668415,49592,80.29662732144881
sundanese,5,0.008095723838668415,49597,80.30472304528747
sunan,5,0.008095723838668415,49602,80.31281876912615
sulaiman,5,0.008095723838668415,49607,80.32091449296482
successfully,5,0.008095723838668415,49612,80.32901021680348
stronger,5,0.008095723838668415,49617,80.33710594064215
stopped,5,0.008095723838668415,49622,80.34520166448083
stage,5,0.008095723838668415,49627,80.35329738831949
stable,5,0.008095723838668415,49632,80.36139311215815
ssr,5,0.008095723838668415,49637,80.36948883599683
spread,5,0.008095723838668415,49642,80.3775845598355
spiritual,5,0.008095723838668415,49647,80.38568028367416
sonepur,5,0.008095723838668415,49652,80.39377600751283
sister,5,0.008095723838668415,49657,80.4018717313515
simultaneously,5,0.008095723838668415,49662,80.40996745519017
simply,5,0.008095723838668415,49667,80.41806317902885
silk,5,0.008095723838668415,49672,80.42615890286751
shortly,5,0.008095723838668415,49677,80.43425462670616
shifted,5,0.008095723838668415,49682,80.44235035054484
shared,5,0.008095723838668415,49687,80.4504460743835
seven,5,0.008095723838668415,49692,80.45854179822219
seringapatam,5,0.008095723838668415,49697,80.46663752206085
semiautonomous,5,0.008095723838668415,49702,80.47473324589951
sehore,5,0.008095723838668415,49707,80.48282896973818
seemed,5,0.008095723838668415,49712,80.49092469357684
secure,5,0.008095723838668415,49717,80.49902041741552
schaffhausen,5,0.008095723838668415,49722,80.50711614125419
say,5,0.008095723838668415,49727,80.51521186509287
saint,5,0.008095723838668415,49732,80.52330758893153
saheb,5,0.008095723838668415,49737,80.5314033127702
russia,5,0.008095723838668415,49742,80.53949903660886
route,5,0.008095723838668415,49747,80.54759476044752
rivalry,5,0.008095723838668415,49752,80.5556904842862
responsible,5,0.008095723838668415,49757,80.56378620812487
respectively,5,0.008095723838668415,49762,80.57188193196355
repulsed,5,0.008095723838668415,49767,80.57997765580221
reprint,5,0.008095723838668415,49772,80.58807337964087
renewed,5,0.008095723838668415,49777,80.59616910347954
rebellious,5,0.008095723838668415,49782,80.6042648273182
ravi,5,0.008095723838668415,49787,80.61236055115688
rather,5,0.008095723838668415,49792,80.62045627499555
rank,5,0.008095723838668415,49797,80.62855199883423
range,5,0.008095723838668415,49802,80.63664772267288
ran,5,0.008095723838668415,49807,80.64474344651155
rama,5,0.008095723838668415,49812,80.65283917035022
raised,5,0.008095723838668415,49817,80.66093489418888
raid,5,0.008095723838668415,49822,80.66903061802756
quli,5,0.008095723838668415,49827,80.67712634186623
pulangi,5,0.008095723838668415,49832,80.68522206570489
proposed,5,0.008095723838668415,49837,80.69331778954356
progress,5,0.008095723838668415,49842,80.70141351338224
prime,5,0.008095723838668415,49847,80.7095092372209
primarily,5,0.008095723838668415,49852,80.71760496105956
predecessor,5,0.008095723838668415,49857,80.72570068489824
precolonial,5,0.008095723838668415,49862,80.73379640873691
pratap,5,0.008095723838668415,49867,80.74189213257557
pp,5,0.008095723838668415,49872,80.74998785641424
politics,5,0.008095723838668415,49877,80.75808358025292
polish,5,0.008095723838668415,49882,80.76617930409158
police,5,0.008095723838668415,49887,80.77427502793024
polarthiri,5,0.008095723838668415,49892,80.78237075176892
point,5,0.008095723838668415,49897,80.79046647560759
plan,5,0.008095723838668415,49902,80.79856219944625
plain,5,0.008095723838668415,49907,80.80665792328492
piklon,5,0.008095723838668415,49912,80.8147536471236
perunggit,5,0.008095723838668415,49917,80.82284937096226
pepper,5,0.008095723838668415,49922,80.83094509480092
payyanadu,5,0.008095723838668415,49927,80.8390408186396
patron,5,0.008095723838668415,49932,80.84713654247825
pati,5,0.008095723838668415,49937,80.85523226631693
pasutan,5,0.008095723838668415,49942,80.8633279901556
panthalayini,5,0.008095723838668415,49947,80.87142371399428
pakistan,5,0.008095723838668415,49952,80.87951943783294
overmaas,5,0.008095723838668415,49957,80.8876151616716
ousted,5,0.008095723838668415,49962,80.89571088551027
orangorang,5,0.008095723838668415,49967,80.90380660934893
opposition,5,0.008095723838668415,49972,80.91190233318761
opportunity,5,0.008095723838668415,49977,80.91999805702628
once,5,0.008095723838668415,49982,80.92809378086496
odisha,5,0.008095723838668415,49987,80.93618950470362
ocean,5,0.008095723838668415,49992,80.94428522854228
notes,5,0.008095723838668415,49997,80.95238095238095
nor,5,0.008095723838668415,50002,80.96047667621961
nobility,5,0.008095723838668415,50007,80.96857240005829
neighboring,5,0.008095723838668415,50012,80.97666812389696
nedunganadu,5,0.008095723838668415,50017,80.98476384773564
nearly,5,0.008095723838668415,50022,80.9928595715743
neapolitan,5,0.008095723838668415,50027,81.00095529541295
natakusuma,5,0.008095723838668415,50032,81.00905101925163
mostly,5,0.008095723838668415,50037,81.0171467430903
missionary,5,0.008095723838668415,50042,81.02524246692897
ming,5,0.008095723838668415,50047,81.03333819076764
mass,5,0.008095723838668415,50052,81.04143391460632
marqus,5,0.008095723838668415,50057,81.04952963844497
marched,5,0.008095723838668415,50062,81.05762536228363
mana,5,0.008095723838668415,50067,81.06572108612231
mamia,5,0.008095723838668415,50072,81.07381680996097
malwa,5,0.008095723838668415,50077,81.08191253379965
malay,5,0.008095723838668415,50082,81.09000825763832
malappuram,5,0.008095723838668415,50087,81.09810398147698
malang,5,0.008095723838668415,50092,81.10619970531565
mainland,5,0.008095723838668415,50097,81.11429542915432
maimoon,5,0.008095723838668415,50102,81.12239115299299
longer,5,0.008095723838668415,50107,81.13048687683165
london,5,0.008095723838668415,50112,81.13858260067033
level,5,0.008095723838668415,50117,81.146678324509
lembaga,5,0.008095723838668415,50122,81.15477404834766
legitimate,5,0.008095723838668415,50127,81.16286977218633
legitimacy,5,0.008095723838668415,50132,81.170965496025
legend,5,0.008095723838668415,50137,81.17906121986367
legal,5,0.008095723838668415,50142,81.18715694370233
lead,5,0.008095723838668415,50147,81.19525266754101
lazio,5,0.008095723838668415,50152,81.20334839137968
larger,5,0.008095723838668415,50157,81.21144411521834
largely,5,0.008095723838668415,50162,81.219539839057
landlord,5,0.008095723838668415,50167,81.22763556289568
kurumbranadu,5,0.008095723838668415,50172,81.23573128673435
krapyak,5,0.008095723838668415,50177,81.24382701057301
konbaung,5,0.008095723838668415,50182,81.25192273441169
kolathunadu,5,0.008095723838668415,50187,81.26001845825034
kingship,5,0.008095723838668415,50192,81.26811418208902
kibad,5,0.008095723838668415,50197,81.27620990592769
khorezm,5,0.008095723838668415,50202,81.28430562976637
key,5,0.008095723838668415,50207,81.29240135360503
kept,5,0.008095723838668415,50212,81.3004970774437
kediri,5,0.008095723838668415,50217,81.30859280128236
karimpuzha,5,0.008095723838668415,50222,81.31668852512102
kannur,5,0.008095723838668415,50227,81.3247842489597
just,5,0.008095723838668415,50232,81.33287997279837
junjongan,5,0.008095723838668415,50237,81.34097569663705
jos,5,0.008095723838668415,50242,81.34907142047571
joan,5,0.008095723838668415,50247,81.35716714431437
james,5,0.008095723838668415,50252,81.36526286815304
jai,5,0.008095723838668415,50257,81.3733585919917
involved,5,0.008095723838668415,50262,81.38145431583038
international,5,0.008095723838668415,50267,81.38955003966905
inspired,5,0.008095723838668415,50272,81.39764576350773
initiated,5,0.008095723838668415,50277,81.40574148734639
inhabitant,5,0.008095723838668415,50282,81.41383721118504
information,5,0.008095723838668415,50287,81.42193293502372
influential,5,0.008095723838668415,50292,81.43002865886238
infantry,5,0.008095723838668415,50297,81.43812438270106
indigenous,5,0.008095723838668415,50302,81.44622010653973
immediate,5,0.008095723838668415,50307,81.4543158303784
imereti,5,0.008095723838668415,50312,81.46241155421706
hyderabad,5,0.008095723838668415,50317,81.47050727805572
household,5,0.008095723838668415,50322,81.4786030018944
historically,5,0.008095723838668415,50327,81.48669872573306
higher,5,0.008095723838668415,50332,81.49479444957174
heiress,5,0.008095723838668415,50337,81.5028901734104
hegemony,5,0.008095723838668415,50342,81.51098589724907
hall,5,0.008095723838668415,50347,81.51908162108774
halfbrother,5,0.008095723838668415,50352,81.5271773449264
guard,5,0.008095723838668415,50357,81.53527306876508
growing,5,0.008095723838668415,50362,81.54336879260374
greatest,5,0.008095723838668415,50367,81.55146451644242
governorate,5,0.008095723838668415,50372,81.55956024028109
ghous,5,0.008095723838668415,50377,81.56765596411975
george,5,0.008095723838668415,50382,81.57575168795842
gazi,5,0.008095723838668415,50387,81.58384741179708
frankish,5,0.008095723838668415,50392,81.59194313563576
formation,5,0.008095723838668415,50397,81.60003885947442
forest,5,0.008095723838668415,50402,81.6081345833131
foreigner,5,0.008095723838668415,50407,81.61623030715177
fine,5,0.008095723838668415,50412,81.62432603099043
fifth,5,0.008095723838668415,50417,81.6324217548291
female,5,0.008095723838668415,50422,81.64051747866776
favour,5,0.008095723838668415,50427,81.64861320250644
factor,5,0.008095723838668415,50432,81.6567089263451
faced,5,0.008095723838668415,50437,81.66480465018378
f,5,0.008095723838668415,50442,81.67290037402243
existence,5,0.008095723838668415,50447,81.68099609786111
existed,5,0.008095723838668415,50452,81.68909182169978
et,5,0.008095723838668415,50457,81.69718754553844
entity,5,0.008095723838668415,50462,81.70528326937712
encompassed,5,0.008095723838668415,50467,81.71337899321578
emerged,5,0.008095723838668415,50472,81.72147471705445
dominant,5,0.008095723838668415,50477,81.72957044089311
dom,5,0.008095723838668415,50482,81.73766616473179
dimansankay,5,0.008095723838668415,50487,81.74576188857046
difficult,5,0.008095723838668415,50492,81.75385761240913
deva,5,0.008095723838668415,50497,81.7619533362478
del,5,0.008095723838668415,50502,81.77004906008646
decision,5,0.008095723838668415,50507,81.77814478392513
deccan,5,0.008095723838668415,50512,81.7862405077638
darya,5,0.008095723838668415,50517,81.79433623160247
cultural,5,0.008095723838668415,50522,81.80243195544114
cotabato,5,0.008095723838668415,50527,81.81052767927982
contemporary,5,0.008095723838668415,50532,81.81862340311848
constructed,5,0.008095723838668415,50537,81.82671912695713
consolidated,5,0.008095723838668415,50542,81.83481485079581
complex,5,0.008095723838668415,50547,81.84291057463447
completely,5,0.008095723838668415,50552,81.85100629847315
commissioned,5,0.008095723838668415,50557,81.85910202231182
commanded,5,0.008095723838668415,50562,81.8671977461505
collection,5,0.008095723838668415,50567,81.87529346998915
collapse,5,0.008095723838668415,50572,81.88338919382781
cloth,5,0.008095723838668415,50577,81.89148491766649
ceremonial,5,0.008095723838668415,50582,81.89958064150515
centered,5,0.008095723838668415,50587,81.90767636534383
celebration,5,0.008095723838668415,50592,81.9157720891825
castile,5,0.008095723838668415,50597,81.92386781302116
case,5,0.008095723838668415,50602,81.93196353685983
burned,5,0.008095723838668415,50607,81.94005926069849
buayan,5,0.008095723838668415,50612,81.94815498453717
brotherinlaw,5,0.008095723838668415,50617,81.95625070837583
broken,5,0.008095723838668415,50622,81.96434643221451
brito,5,0.008095723838668415,50627,81.97244215605318
bringing,5,0.008095723838668415,50632,81.98053787989184
bring,5,0.008095723838668415,50637,81.9886336037305
box,5,0.008095723838668415,50642,81.99672932756917
boundary,5,0.008095723838668415,50647,82.00482505140785
biel,5,0.008095723838668415,50652,82.01292077524651
berempat,5,0.008095723838668415,50657,82.02101649908519
berasia,5,0.008095723838668415,50662,82.02911222292386
belief,5,0.008095723838668415,50667,82.03720794676252
bayan,5,0.008095723838668415,50672,82.04530367060119
base,5,0.008095723838668415,50677,82.05339939443985
basarshah,5,0.008095723838668415,50682,82.06149511827853
balinese,5,0.008095723838668415,50687,82.0695908421172
bagrat,5,0.008095723838668415,50692,82.07768656595587
babad,5,0.008095723838668415,50697,82.08578228979452
ava,5,0.008095723838668415,50702,82.0938780136332
autonomous,5,0.008095723838668415,50707,82.10197373747187
austriahungary,5,0.008095723838668415,50712,82.11006946131053
attention,5,0.008095723838668415,50717,82.11816518514921
attempted,5,0.008095723838668415,50722,82.12626090898787
attached,5,0.008095723838668415,50727,82.13435663282654
associated,5,0.008095723838668415,50732,82.1424523566652
ascended,5,0.008095723838668415,50737,82.15054808050388
artillery,5,0.008095723838668415,50742,82.15864380434255
arabic,5,0.008095723838668415,50747,82.16673952818121
anwar,5,0.008095723838668415,50752,82.17483525201989
anusha,5,0.008095723838668415,50757,82.18293097585855
amin,5,0.008095723838668415,50762,82.19102669969722
alaga,5,0.008095723838668415,50767,82.19912242353588
admiral,5,0.008095723838668415,50772,82.20721814737456
adjacent,5,0.008095723838668415,50777,82.21531387121323
added,5,0.008095723838668415,50782,82.22340959505189
act,5,0.008095723838668415,50787,82.23150531889057
accomplished,5,0.008095723838668415,50792,82.23960104272922
accept,5,0.008095723838668415,50797,82.2476967665679
abdullah,5,0.008095723838668415,50802,82.25579249040656
abdicated,5,0.008095723838668415,50807,82.26388821424524
abandoned,5,0.008095723838668415,50812,82.2719839380839
zugewandte,4,0.006476579070934732,50816,82.27846051715484
young,4,0.006476579070934732,50820,82.28493709622578
yar,4,0.006476579070934732,50824,82.29141367529671
yadigar,4,0.006476579070934732,50828,82.29789025436764
xvi,4,0.006476579070934732,50832,82.30436683343858
xii,4,0.006476579070934732,50836,82.31084341250951
worshipped,4,0.006476579070934732,50840,82.31731999158045
withdrew,4,0.006476579070934732,50844,82.32379657065138
wenceslaus,4,0.006476579070934732,50848,82.33027314972232
wayang,4,0.006476579070934732,50852,82.33674972879325
warfare,4,0.006476579070934732,50856,82.34322630786419
voyage,4,0.006476579070934732,50860,82.34970288693512
visvesvaraya,4,0.006476579070934732,50864,82.35617946600605
virtually,4,0.006476579070934732,50868,82.36265604507699
victorious,4,0.006476579070934732,50872,82.36913262414792
vessel,4,0.006476579070934732,50876,82.37560920321886
version,4,0.006476579070934732,50880,82.38208578228979
valign,4,0.006476579070934732,50884,82.38856236136073
unlike,4,0.006476579070934732,50888,82.39503894043166
type,4,0.006476579070934732,50892,82.4015155195026
turkmenistan,4,0.006476579070934732,50896,82.40799209857353
turkey,4,0.006476579070934732,50900,82.41446867764446
treatise,4,0.006476579070934732,50904,82.4209452567154
traveller,4,0.006476579070934732,50908,82.42742183578635
transfer,4,0.006476579070934732,50912,82.43389841485728
toward,4,0.006476579070934732,50916,82.44037499392822
toggenburg,4,0.006476579070934732,50920,82.44685157299915
titular,4,0.006476579070934732,50924,82.45332815207007
thurgau,4,0.006476579070934732,50928,82.459804731141
thomas,4,0.006476579070934732,50932,82.46628131021194
thirteen,4,0.006476579070934732,50936,82.47275788928287
thing,4,0.006476579070934732,50940,82.47923446835381
tehsil,4,0.006476579070934732,50944,82.48571104742474
taxing,4,0.006476579070934732,50948,82.49218762649568
tamontaka,4,0.006476579070934732,50952,82.49866420556661
taluk,4,0.006476579070934732,50956,82.50514078463755
syr,4,0.006476579070934732,50960,82.5116173637085
swabian,4,0.006476579070934732,50964,82.51809394277943
suppress,4,0.006476579070934732,50968,82.52457052185036
sunggal,4,0.006476579070934732,50972,82.5310471009213
sunanate,4,0.006476579070934732,50976,82.53752367999223
suggested,4,0.006476579070934732,50980,82.54400025906317
subsidiary,4,0.006476579070934732,50984,82.5504768381341
